epoch,step,train_loss,val_loss,val_mae
69,5199,0.6196795105934143,,
69,5249,1.0039047002792358,,
69,5249,,0.504921019077301,0.5155823826789856
70,5299,0.5442008376121521,,
70,5324,,0.5050529837608337,0.5156861543655396
71,5349,0.5006757974624634,,
71,5399,0.9546414017677307,,
71,5399,,0.5051551461219788,0.5157666206359863
72,5449,0.27541792392730713,,
72,5474,,0.5051398277282715,0.515756368637085
73,5499,0.3184433877468109,,
73,5549,0.5464147329330444,,
73,5549,,0.5052046775817871,0.5158069729804993
74,5599,0.4053480625152588,,
74,5624,,0.5053198933601379,0.5159012079238892
75,5649,0.3932052254676819,,
75,5699,0.5318450927734375,,
75,5699,,0.5053545832633972,0.5159332156181335
76,5749,0.49620720744132996,,
76,5774,,0.5053987503051758,0.5159686803817749
77,5799,0.4198966920375824,,
77,5849,0.48102834820747375,,
77,5849,,0.5053513050079346,0.5159292221069336
78,5899,0.42658108472824097,,
78,5924,,0.5053879618644714,0.5159591436386108
79,5949,1.1649242639541626,,
79,5999,0.7273774147033691,,
79,5999,,0.5053897500038147,0.5159590244293213
80,6049,0.2605034112930298,,
80,6074,,0.5054164528846741,0.515981912612915
81,6099,0.32603612542152405,,
81,6149,0.5832662582397461,,
81,6149,,0.5054445862770081,0.5160052180290222
82,6199,0.29202866554260254,,
82,6224,,0.5054523348808289,0.5160115957260132
83,6249,0.9414286613464355,,
83,6299,0.2741132080554962,,
83,6299,,0.5054498910903931,0.5160096287727356
84,6349,0.3466055989265442,,
84,6374,,0.5054418444633484,0.5160029530525208
85,6399,0.7134644985198975,,
85,6449,0.752657949924469,,
85,6449,,0.5054671168327332,0.5160223245620728
86,6499,0.40620237588882446,,
86,6524,,0.5054478645324707,0.5160073041915894
87,6549,0.6213855743408203,,
87,6599,0.37543946504592896,,
87,6599,,0.5054507851600647,0.5160094499588013
88,6649,0.18358010053634644,,
88,6674,,0.5054712295532227,0.5160262584686279
89,6699,1.1684761047363281,,
89,6749,0.37955430150032043,,
89,6749,,0.505472719669342,0.5160275101661682
90,6799,0.34678104519844055,,
90,6824,,0.5054900050163269,0.5160413384437561
91,6849,0.3595416843891144,,
91,6899,0.4308532774448395,,
91,6899,,0.5054963231086731,0.5160465240478516
92,6949,1.020125150680542,,
92,6974,,0.505499541759491,0.5160490870475769
93,6999,0.4548470675945282,,
93,7049,0.5157113671302795,,
93,7049,,0.5055004358291626,0.5160496234893799
94,7099,0.6082042455673218,,
94,7124,,0.50550776720047,0.5160554051399231
95,7149,0.6103044152259827,,
95,7199,0.4343299865722656,,
95,7199,,0.5055137872695923,0.5160606503486633
96,7249,0.7114292979240417,,
96,7274,,0.505515456199646,0.5160617828369141
97,7299,0.3407004475593567,,
97,7349,0.8551352024078369,,
97,7349,,0.5055198669433594,0.5160652995109558
98,7399,1.021175503730774,,
98,7424,,0.5055185556411743,0.5160645246505737
99,7449,0.32545939087867737,,
99,7499,0.5716722011566162,,
99,7499,,0.5055202841758728,0.5160660743713379
