epoch,step,train_loss,val_loss,val_mae
33,2549,0.7907931208610535,,
33,2549,,0.5344780087471008,0.5397409200668335
34,2599,0.4529130458831787,,
34,2624,,0.5290132164955139,0.5341240763664246
35,2649,0.7212761044502258,,
35,2699,0.8360385298728943,,
35,2699,,0.5279292464256287,0.5327900052070618
36,2749,0.5151689648628235,,
36,2774,,0.5269983410835266,0.5322214961051941
37,2799,0.37679409980773926,,
37,2849,0.2740955054759979,,
37,2849,,0.5281404256820679,0.5324422121047974
38,2899,0.9185128808021545,,
38,2924,,0.53184574842453,0.5358906388282776
39,2949,0.36959412693977356,,
39,2999,0.5317672491073608,,
39,2999,,0.5346965789794922,0.5391961932182312
40,3049,0.4087780714035034,,
40,3074,,0.5381953716278076,0.5412828326225281
41,3099,0.6758025884628296,,
41,3149,0.27116358280181885,,
41,3149,,0.5409576296806335,0.5434319972991943
42,3199,0.2747897505760193,,
42,3224,,0.5403920412063599,0.543115496635437
43,3249,0.3639848828315735,,
43,3299,0.2274848073720932,,
43,3299,,0.5407944321632385,0.5433510541915894
44,3349,0.5710322856903076,,
44,3374,,0.5419435501098633,0.543770968914032
45,3399,0.41290777921676636,,
45,3449,0.7299007773399353,,
45,3449,,0.5455939173698425,0.546745240688324
46,3499,0.5036892294883728,,
46,3524,,0.5443026423454285,0.5459935665130615
47,3549,0.6982203125953674,,
47,3599,0.6995328068733215,,
47,3599,,0.5446281433105469,0.5460387468338013
48,3649,0.4510551691055298,,
48,3674,,0.5453536510467529,0.5465199947357178
49,3699,0.7675821185112,,
49,3749,0.5980912446975708,,
49,3749,,0.5451405048370361,0.5463739633560181
50,3799,0.2931717336177826,,
50,3824,,0.5453858971595764,0.5465444922447205
51,3849,0.26794108748435974,,
51,3899,0.2594696581363678,,
51,3899,,0.5461679100990295,0.5469201803207397
52,3949,0.4448698163032532,,
52,3974,,0.5463915467262268,0.5468650460243225
53,3999,0.5773281455039978,,
53,4049,0.30140411853790283,,
53,4049,,0.5470126271247864,0.5473421216011047
54,4099,0.36184969544410706,,
54,4124,,0.5473071336746216,0.5475951433181763
55,4149,0.29907819628715515,,
55,4199,0.6204037070274353,,
55,4199,,0.5469033122062683,0.5472288727760315
56,4249,0.4951450228691101,,
56,4274,,0.5476523041725159,0.5477979779243469
57,4299,0.48438143730163574,,
57,4349,0.9173958897590637,,
57,4349,,0.5475252866744995,0.5475623607635498
58,4399,0.28937846422195435,,
58,4424,,0.5487450361251831,0.5483719110488892
59,4449,0.28559136390686035,,
59,4499,0.44639408588409424,,
59,4499,,0.5491494536399841,0.5486619472503662
60,4549,0.6071099638938904,,
60,4574,,0.5492136478424072,0.5486953258514404
61,4599,0.46004700660705566,,
61,4649,0.6011157035827637,,
61,4649,,0.5494045615196228,0.5487882494926453
62,4699,1.0123634338378906,,
62,4724,,0.5494278073310852,0.5487962961196899
63,4749,0.2949828505516052,,
63,4799,0.15543413162231445,,
63,4799,,0.5497879385948181,0.5490724444389343
64,4849,0.58702552318573,,
64,4874,,0.5496305823326111,0.5489248037338257
65,4899,0.8433279395103455,,
65,4949,0.4326602816581726,,
65,4949,,0.5495858788490295,0.548904538154602
66,4999,0.38485127687454224,,
66,5024,,0.5497551560401917,0.5490517020225525
67,5049,0.39048391580581665,,
67,5099,0.26988622546195984,,
67,5099,,0.5496670603752136,0.548961877822876
68,5149,0.29265356063842773,,
68,5174,,0.5497626662254333,0.5490307211875916
69,5199,0.2512379586696625,,
69,5249,0.5637969374656677,,
69,5249,,0.5498093962669373,0.5490850210189819
70,5299,0.5725011825561523,,
70,5324,,0.5499392151832581,0.5491730570793152
71,5349,0.32305821776390076,,
71,5399,0.7038514018058777,,
71,5399,,0.5500541925430298,0.5492523908615112
72,5449,0.3631444275379181,,
72,5474,,0.550068199634552,0.5492554306983948
73,5499,0.5333776473999023,,
73,5549,0.3089977204799652,,
73,5549,,0.5500617623329163,0.5492531657218933
74,5599,0.5825458765029907,,
74,5624,,0.5500291585922241,0.5492234230041504
75,5649,0.2479868084192276,,
75,5699,0.4876481294631958,,
75,5699,,0.5501784086227417,0.5493314862251282
76,5749,0.6078336834907532,,
76,5774,,0.5502068996429443,0.5493483543395996
77,5799,0.3897206783294678,,
77,5849,0.3368638753890991,,
77,5849,,0.55020672082901,0.5493505597114563
78,5899,0.5023298263549805,,
78,5924,,0.5501784086227417,0.5493305921554565
79,5949,0.43727537989616394,,
79,5999,0.5775420665740967,,
79,5999,,0.5502124428749084,0.5493541359901428
80,6049,0.46994954347610474,,
80,6074,,0.5502339005470276,0.5493688583374023
81,6099,0.312972754240036,,
81,6149,0.4889719784259796,,
81,6149,,0.5502719879150391,0.5493981838226318
82,6199,0.6267796754837036,,
82,6224,,0.5503369569778442,0.5494459271430969
83,6249,0.49844616651535034,,
83,6299,0.6666382551193237,,
83,6299,,0.5503290891647339,0.5494391322135925
84,6349,0.4562234878540039,,
84,6374,,0.550338864326477,0.5494456887245178
85,6399,1.180713415145874,,
85,6449,0.6741123199462891,,
85,6449,,0.5503602623939514,0.5494627356529236
86,6499,0.36375778913497925,,
86,6524,,0.5503463745117188,0.5494527816772461
87,6549,0.3161867558956146,,
87,6599,0.19148501753807068,,
87,6599,,0.5503647327423096,0.5494661331176758
88,6649,0.6220530271530151,,
88,6674,,0.5503763556480408,0.5494731664657593
89,6699,0.6802566647529602,,
89,6749,0.5886942744255066,,
89,6749,,0.5503799319267273,0.5494773983955383
90,6799,0.4331947863101959,,
90,6824,,0.5503915548324585,0.549485445022583
91,6849,0.44759175181388855,,
91,6899,0.42304858565330505,,
91,6899,,0.5503790974617004,0.5494754314422607
92,6949,0.33565619587898254,,
92,6974,,0.5503914952278137,0.549484372138977
93,6999,0.40860694646835327,,
93,7049,0.7844485640525818,,
93,7049,,0.5503915548324585,0.549484372138977
94,7099,0.35260581970214844,,
94,7124,,0.5503947734832764,0.5494862794876099
95,7149,0.3363687992095947,,
95,7199,0.24969656765460968,,
95,7199,,0.550395131111145,0.5494865775108337
96,7249,0.3911769390106201,,
96,7274,,0.5503970980644226,0.5494872331619263
97,7299,0.7674103379249573,,
97,7349,0.5491148829460144,,
97,7349,,0.5504019856452942,0.5494908094406128
98,7399,0.5709299445152283,,
98,7424,,0.5503983497619629,0.5494868755340576
99,7449,0.38147976994514465,,
99,7499,0.46422046422958374,,
99,7499,,0.5503938794136047,0.549483060836792
