Date,Close,Open,High,Low,Volume,Change,SMA_7,SMA_21,EMA_12,EMA_26,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,STOCHk_14_3_3,STOCHd_14_3_3,ROC_10,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,BBB_5_2.0,ATRr_14,OBV,daily_return,log_return,price_range,body_size,close_lag_1,return_lag_1,log_return_lag_1,close_lag_2,return_lag_2,log_return_lag_2,close_lag_3,return_lag_3,log_return_lag_3,close_lag_5,return_lag_5,log_return_lag_5,close_lag_7,return_lag_7,log_return_lag_7,close_lag_14,return_lag_14,log_return_lag_14,day_of_week,is_weekend
2016-05-22,-0.9311756378757143,-0.9303735824283741,-0.9311841035161693,-0.9303786007135245,-0.11459381267684017,-0.28519823013574347,-0.9305071752823291,-0.929538294177438,-0.9315975556242873,-0.9329102445622148,-0.044312829333894944,-0.007956284151738857,-0.04427602822251586,-0.861395492649678,-1.43319084701551,-1.2486108332988621,-0.4249933954443938,-0.9158174187131503,-0.9295658015218417,-0.933457823569809,-1.2712483481814694,-1.6220389295998154,-0.8048429512437626,-0.8653817576260607,0.2909092044639291,-0.2831094708306405,-0.26138536927512557,-0.8564804635027458,-0.5625165907988458,-0.9303721081381575,0.02745020206346629,0.047075907737557786,-0.9298970173517846,-0.09118115110686728,-0.07030006216819919,-0.9292961896558299,-0.6910467444793448,-0.6724904930242623,-0.9275326661121056,-0.14549494973833332,-0.12422532361467835,-0.9261064341277079,0.0355250386421556,0.0550469635753232,-0.9221620120625643,-0.0904035467914819,-0.06952646626214924,1.4999230373666481,1.5809106550588177
2016-05-23,-0.9309297104642027,-0.930613466746776,-0.9311373742598577,-0.930298160130021,-0.11456150478315985,0.17543497416513304,-0.9306032487646421,-0.9295397271173292,-0.9316396318565429,-0.932930878517599,-0.04464480814918858,-0.007189980100159846,-0.044847094464172406,-0.5312962405895554,-0.8636370795411364,-1.1528934498999417,-0.3727899420267256,-0.915873535412408,-0.9295856587341174,-0.9334492402657886,-1.257149404495971,-1.0596872936946924,-1.1823412557783428,-0.8654832239858907,0.29095873782854725,0.1761112723183425,0.19338572413138458,-0.8857281084981752,-0.55802078146421,-0.9306119945855638,-0.28322484030442285,-0.26149883588777706,-0.9298070759372986,0.027676338230386986,0.047301314197500534,-0.9293321598396007,-0.09118123621127175,-0.07030014602908258,-0.9274787299474633,-0.007745519228825161,0.012311289668612177,-0.9262981394799801,-0.2325649786236211,-0.21091405466469587,-0.9220124263570387,0.0790171477514069,0.09792606093308567,-1.5011605976285016,-0.6325468152169517
2016-05-24,-0.9307857529550252,-0.9303675853204141,-0.9309679807057276,-0.930063026116703,-0.1145735976819117,0.08030420371169114,-0.9306650102889862,-0.9295517638124153,-0.9316530122857671,-0.9329392360518272,-0.044722818659989165,-0.005839995745249192,-0.0453203484758048,-0.3490224462904276,-0.45342988520736727,-0.9754675920950611,-0.3490832257272217,-0.9158707275033896,-0.9295847561335594,-0.9334498310786169,-1.2578967932090532,-0.7881372479856043,-1.1139796627201715,-0.8656390258392157,0.29100457343781233,0.07803758802256218,0.09696034944909084,-0.9336985185511408,-0.6808555700082275,-0.9303661109769723,0.175997149904887,0.19327245559000913,-0.9300469197092613,-0.2829718414344531,-0.2612480765292672,-0.9292422343801738,0.02767625231790707,0.047301229361273074,-0.928167914273448,-0.6912657527524965,-0.6727053482158376,-0.9263939921561161,-0.14575336437724024,-0.1244790866312351,-0.9226706034613513,-0.655704350787365,-0.6365873225287368,-1.0009799917959767,-0.6325468152169517
2016-05-25,-0.9305638184617099,-0.930223654729373,-0.9307752225234416,-0.9298526430521554,-0.11455329244147017,0.14789711956018928,-0.930702753442752,-0.9295403002932857,-0.9316300744436008,-0.9329304047069207,-0.04450474382852044,-0.003900855926141759,-0.04565310338509903,-0.08217291226720548,0.0594069754384493,-0.4462614414929679,-0.31531461615726747,-0.9158601310702681,-0.9295796413970642,-0.933449031507111,-1.2599388838026404,-0.3749359882836423,-0.9861519580245327,-0.8657905415543569,0.2910566179646479,0.1502621366537783,0.16800740183775342,-0.9412624093007004,-0.5903035286085855,-0.9302221791085286,0.07792319928010777,0.09684703891054959,-0.9298010798429995,0.17621044187126203,0.19348585035319074,-0.9294820356053122,-0.2829719252349318,-0.26124815880649555,-0.928203871716543,-0.09137501593705885,-0.07049218071363718,-0.9263400750257895,-0.008013529227674288,0.012047738481357546,-0.9224851171864996,0.1150218104569723,0.13336720051677614,-0.5007993859634516,-0.6325468152169517
2016-05-26,-0.9303538804274927,-0.9300017617348512,-0.9305941466552337,-0.929710325096726,-0.11455329244147017,0.1378833542493007,-0.9306118267541343,-0.9295253977184171,-0.9315782576344556,-0.9329065533981871,-0.04407198130284581,-0.001726583702748805,-0.045828322828092474,0.1520154470407541,0.5445229246980068,0.053006964278949444,-0.20450543379758604,-0.9158474301173745,-0.9295985960087819,-0.9334925486083291,-1.2738171213784932,0.07407035777849084,-0.8399524769353448,-0.865876494193416,0.2911086624914835,0.1374229280125088,0.1553923833397338,-0.9032213088117237,-0.6063628870652257,-0.9300002841446778,0.1501479440443831,0.1678941222430882,-0.929657173579822,0.07814497126918563,0.09706835611021986,-0.9292362393495454,0.17621035494894452,0.19348576430456066,-0.9281139781088058,0.027487471382244857,0.04711365127922984,-0.9270290161355174,-0.6914861500487436,-0.6729197912582419,-0.9223714320503001,0.04745722963792223,0.06681837572982148,-0.0006187801309267439,-0.6325468152169517
2016-05-27,-0.9291122469108365,-0.9297918629562495,-0.9291396985525306,-0.9294009382370971,-0.11411126991843604,1.0891910587837197,-0.9303381888893322,-0.9294841290495506,-0.9313427432645269,-0.9327917675254221,-0.04220290558300217,0.004180591335952221,-0.04557554178235688,1.1119748528573776,1.105016968617465,0.6055601356849204,0.16874553964091096,-0.916016306492989,-0.9295519616466191,-0.9332780870306642,-1.1830005630490545,1.9144595711445724,-0.2167687442173927,-0.8645946367988647,0.291295868255032,1.0858127342838684,1.070367278926732,0.041305374297080866,0.5374932805556014,-0.9297903835031974,0.1373087005369453,0.15527909825071579,-0.9294353180907565,0.150363471077778,0.16810960212284023,-0.9290923586144623,0.07814488501358503,0.09706827086124221,-0.9283536943961048,-0.28317377110290476,-0.26144742962575057,-0.9270649608890684,-0.09163720046628727,-0.07074979580446325,-0.9223115977680899,-0.0025603157898888822,0.017437459512593727,0.4995618257015982,-0.6325468152169517
2016-05-28,-0.9261011356772066,-0.9285504616085195,-0.9260672499500338,-0.9285160918185585,-0.11404588704421427,2.591255855417012,-0.9296468029362583,-0.9292958407478468,-0.9306786404854922,-0.9324606723945569,-0.037046397605373184,0.018445490176232766,-0.04428920685759946,2.0733096051081317,1.2426643008760503,1.0250884539944405,0.9918008263438326,-0.9171264046956447,-0.9293524869233031,-0.9320581761038289,-0.6394311873812224,2.7235987933604195,1.5729826354221044,-0.8607836380123741,0.2915030667331576,2.5939195362574936,2.4591876101778256,1.5880500080301618,2.195034101070155,-0.92854897113787,1.0857010822566475,1.0702543923464314,-0.9292254547902892,0.13752533772319664,0.15549561459709485,-0.9288705424812094,0.1503633843311861,0.16810951628467172,-0.9281079852016233,0.1760278209129487,0.19330372600777407,-0.9269750990051908,0.02721700712114939,0.046847605146129234,-0.9222517634858797,-0.002681279213659776,0.017317916423088903,0.9997424315341231,1.5809106550588177
2016-05-29,-0.9265929905002299,-0.9255399134125754,-0.925120982509721,-0.9268949046741032,-0.11403505758264545,-0.44792191643768353,-0.9289914445390517,-0.9291293331324891,-0.9301926343645828,-0.9321908250939969,-0.03369545255525057,0.024618198169684576,-0.042555632428227685,1.6515607426170174,0.5339367862467693,1.0213350989410954,1.0787550835927175,-0.9175408330275049,-0.9291852049532221,-0.9314381965274073,-0.3996375735636719,1.7740816386366105,1.6962845962766115,-0.8579291099874271,0.29129255683232774,-0.448979346279992,-0.4277203822725987,1.1902172915234392,-0.3463980041511936,-0.9255383962229216,2.5938119796466697,2.4590753284851687,-0.9279842632703823,1.0858357161293082,1.070395733143606,-0.9286607164092133,0.13752525106388724,0.15549552886354226,-0.9279641554292439,0.07795822663751799,0.0968825787428741,-0.927214730695531,-0.28342259530036645,-0.2616913553293342,-0.9221500452061222,0.035590029930446,0.05511111984408075,1.4999230373666481,1.5809106550588177
2016-05-30,-0.9256152790837326,-0.9260316762652993,-0.9253429464772016,-0.925682108184358,-0.11437365874769731,0.7286955075917293,-0.92823143467004,-0.9289232763761343,-0.9296304703555184,-0.9318679697847561,-0.029983964532474098,0.030602553931720254,-0.04038846543149516,1.8693397463848926,1.033540973828542,0.9959930171735416,1.3705670440663376,-0.9179639216110934,-0.9289357863323638,-0.9306658325218466,-0.12595489390559186,1.7347289450436416,1.562873121875505,-0.8568796371776745,0.29139952958327053,0.7334330647896873,0.7343325106720806,0.11171250833170081,0.12229562918953453,-0.9260301634401044,-0.44909516619018025,-0.42783392133090203,-0.9249742239322506,2.5938162138100624,2.459102561964589,-0.9274197450691222,1.0858356230227288,1.0703956398221965,-0.9277424178634923,0.1501797632489883,0.16792651633373545,-0.9269691082129323,0.1757470096172817,0.1930271996571599,-0.922341514909195,-0.23250087153883905,-0.2108504596541793,-1.5011605976285016,-0.6325468152169517
2016-05-31,-0.9258192188884007,-0.9250541476678115,-0.9251852352371496,-0.9256573572355876,-0.11420873507255545,-0.21510187295952313,-0.9275211771400833,-0.9286954389334332,-0.9291862750438308,-0.9315842559886303,-0.027490373558444782,0.03185606051521986,-0.03813047643831797,1.7049964208519117,0.9293290574004425,0.8848988325558286,1.281501991888811,-0.9181813761244505,-0.9287059240569288,-0.9300886045905848,0.05304409922329919,1.3441634349433655,0.6043861985879865,-0.8557477477020988,0.2912421266240605,-0.217275814770542,-0.19567519613645082,0.21971446770564076,-0.6474949142464363,-0.925052626166924,0.73332045583987,0.7342194777349944,-0.9254659036647741,-0.4488278252434381,-0.42756949566743196,-0.9244102396936354,2.593816110451188,2.459102457125738,-0.9275326661121056,0.13734109004823977,0.1553120508949992,-0.9268253291987283,0.07768424668084803,0.09661296472607,-0.9224372497607315,-0.1456889709739497,-0.12441530921677663,-1.0009799917959767,-0.6325468152169517
2016-06-01,-0.9253093693767304,-0.9252580493384531,-0.9254539284609421,-0.9251561505229888,-0.11439676159904413,0.3431655431225174,-0.9267697452605638,-0.9284521257399072,-0.9287317126555241,-0.9312834922666967,-0.025098624746664522,0.03256334986473256,-0.035821241259733884,1.8195526998993397,1.1898588484706922,1.1174584574076303,1.5105767360710844,-0.9183823592009612,-0.928456204569218,-0.9294890234498703,0.23024661354421766,1.2813981316866236,-0.689986577867973,-0.855565713309164,0.2913420350065675,0.34495215972165755,0.3585154619571407,-0.34315794229687974,-0.3487709015192874,-0.9252565296472193,-0.21739100546637963,-0.19578863412965394,-0.9244885402940263,0.7334855585138078,0.7343884275937698,-0.9249018322051692,-0.4488279079163131,-0.4275695765652495,-0.926292134325333,1.0856913451022174,1.0702468327588075,-0.9266036698851637,0.14990075247921947,0.1676518092494276,-0.9223833989067421,-0.007948681536504187,0.012111804008736531,-0.5007993859634516,-0.6325468152169517
2016-06-02,-0.9253273640653775,-0.924748295161849,-0.9255006577172539,-0.9245868787012717,-0.11448488634256043,-0.07240571727936031,-0.9260509097411148,-0.9282151174819023,-0.9283498607594078,-0.9310063508364824,-0.023465247193209703,0.03092861162843214,-0.03363044996667828,1.804149141002772,1.1806636793740963,1.169621363916446,1.4197168671093339,-0.9184787651143091,-0.9282103963505917,-0.9289779819363679,0.36181827149033463,1.0863917625633694,-0.6446366445170832,-0.856080937935376,0.2912690733263166,-0.07134861346837534,-0.05063955919653493,-0.7679757551567206,-0.8342640433398385,-0.924746770946481,0.34483849581269116,0.35840226533647074,-0.9246924075001945,-0.21714369895824995,-0.19554327360599497,-0.9239246422127303,0.7334854678027485,0.7343883370590857,-0.9232836949197298,2.593735253675296,2.4590062762690494,-0.9263939921561161,0.13706297359571123,0.15503824812886655,-0.9230714931521599,-0.691423556558962,-0.6728571712196545,-0.0006187801309267439,-0.6325468152169517
2016-06-03,-0.9235338934302075,-0.9247662864857291,-0.9236198051507062,-0.9243517446879538,-0.11424406619092373,1.3370317502282127,-0.9252531567183372,-0.9278952852981862,-0.9277498995412395,-0.930615836483395,-0.020209423620740432,0.034328680858639805,-0.03119330889006159,2.1403911109327676,1.3457241343805042,1.3172557986605562,1.8789563380826821,-0.9187646379941545,-0.9278776376115455,-0.9281649316267847,0.5966657817316076,1.3704487532982226,-0.15482396507080892,-0.8546160721650489,0.2914156727689539,1.336259413275958,1.3064584573389761,0.3515545670543291,0.8258553804763417,-0.9247647624300364,-0.07146340788415362,-0.05075293402082933,-0.9241827394847738,0.34503718881127354,0.3586020928216965,-0.9241284732540979,-0.2171437832062739,-0.1955433564281556,-0.923775113308693,-0.44903672919036813,-0.42777515027378293,-0.9251538981586059,1.0853471683980067,1.0699074392503314,-0.923107393721486,-0.09157262857928267,-0.07068590500494008,0.4995618257015982,-0.6325468152169517
2016-06-04,-0.9232339819527544,-0.9229731512056747,-0.9225099853133023,-0.922705806594728,-0.114329077464239,0.16041432619880006,-0.9248431288206086,-0.9275639895953404,-0.9271959430978383,-0.930231857494391,-0.01756250713086702,0.03528186748155746,-0.02868710530255163,2.1851844462220797,1.0562121609635835,1.2698708648408907,1.8839714804587646,-0.9189483825312222,-0.9275349502663617,-0.9274139722421042,0.7904830969340598,1.2193935591439025,0.1632870717514073,-0.8537758746515373,0.29153627754336264,0.16338596660281735,0.1808954419347383,0.034160595628084246,-0.573905039787454,-0.9229716112356747,1.3361484413619984,1.3063456735859698,-0.9242007277676709,-0.07122871909288538,-0.050519489817185,-0.9236188956506788,0.345037100741155,0.35860200540365095,-0.9227982694379494,0.7333263710895958,0.7342267967178387,-0.9221465204448371,2.5932860295378006,2.458567324010986,-0.9230176422981706,0.027281971008230696,0.04691174411175898,0.9997424315341231,1.5809106550588177
2016-06-05,-0.9230600332958315,-0.9226732958076723,-0.9230415306038484,-0.9222788527284402,-0.11443236345395164,0.07279387972852466,-0.924337885239516,-0.9272292548367556,-0.9267003584910115,-0.9298633342509416,-0.015578248474495014,0.03412157919288439,-0.026264969641142583,2.2114014252854455,1.1171346826145843,1.2473464210014644,1.858006962295741,-0.9189910899932928,-0.9271739100431652,-0.926740529500712,0.9326545424932082,1.080095918162352,0.08506269890828762,-0.8540905017461471,0.29162529962372935,0.069547763810877,0.08859554973688524,-0.6080082512347963,-0.6915338930493629,-0.9226717531764169,0.16327180963250842,0.18078216795333782,-0.9224078955722499,1.3362614201542067,1.3064676168192493,-0.9236368807425641,-0.07122880433294028,-0.05051957384212144,-0.9230020282821535,-0.21734286053967336,-0.19574013730895276,-0.9226377654100345,-0.4492739996937199,-0.42800715211253404,-0.9232569794270116,-0.2833586559520916,-0.2616278674742896,1.4999230373666481,1.5809106550588177
2016-06-06,-0.922538187325063,-0.9224993796768309,-0.9228604547356404,-0.9220375309779296,-0.11443615376550073,0.320634571173018,-0.9238978343785647,-0.9268604161087602,-0.9262004609749275,-0.9294831475979661,-0.013706497094508474,0.03286688562902819,-0.02393374197806055,2.2880568965961,1.30635132915565,1.233386645382072,1.5769713012438138,-0.9189593026488483,-0.9267818805341445,-0.9260702741787837,1.0539224671364653,1.038890293666975,-0.02272042143718496,-0.8544373960018569,0.2917131627061495,0.3214695450188758,0.3356147338770486,-0.6486816425119645,-0.3777071892462245,-0.9224978355020473,0.06943335201344715,0.0884822355551341,-0.9221080908572966,0.16348620190302868,0.18099658893464668,-0.9218443665846547,1.3362613253450601,1.3064675215399435,-0.922492631171643,0.3448616670526436,0.358426224324965,-0.9216612662718985,0.7330067394506108,0.733911492143397,-0.9230116588699496,0.1758124633799303,0.19309164710597498,-1.5011605976285016,-0.6325468152169517
2016-06-07,-0.923018045688988,-0.9219776312843068,-0.922591761511848,-0.923776285129044,-0.11434135085401699,-0.4003565312109626,-0.9234972422692773,-0.9265099190113724,-0.9258515458907786,-0.9291669495193398,-0.013180258247414757,0.027958850256025725,-0.02195812279527274,1.8850216987374266,1.1141001436802633,1.25391104655616,0.566332364795495,-0.918759147480624,-0.9264166281750107,-0.925578877176596,1.1010820581582994,0.8115736722087715,-0.897068417650923,-0.852521993137042,0.2915963108774723,-0.4005416960343892,-0.37903144542252853,0.6572384221331055,-0.40980954573649186,-0.9219760824789387,0.32135581734049656,0.33550152728218174,-0.9219342041226236,0.06965585808223838,0.08870424001782695,-0.9215446150532318,0.16348611506721936,0.1809965029895981,-0.9225106098931904,-0.07142174491917735,-0.05071085892534363,-0.9218649532086876,-0.21759627039153553,-0.1959887735013776,-0.922868056592645,0.07774937701691066,0.09667720871166983,-1.0009799917959767,-0.6325468152169517
