epoch,step,train_loss,val_loss,val_mae
85,6449,,0.8011913895606995,0.6794519424438477
86,6499,0.9480257034301758,,
86,6524,,0.8012065887451172,0.6794577240943909
87,6549,0.28596726059913635,,
87,6599,0.5218835473060608,,
87,6599,,0.8012159466743469,0.6794604659080505
88,6649,0.5930298566818237,,
88,6674,,0.8013805150985718,0.6795444488525391
89,6699,0.5218690633773804,,
89,6749,0.49813270568847656,,
89,6749,,0.801388680934906,0.679546594619751
90,6799,0.2034057080745697,,
90,6824,,0.8014026880264282,0.6795529723167419
91,6849,0.29362404346466064,,
91,6899,0.36485937237739563,,
91,6899,,0.801467776298523,0.6795849800109863
92,6949,0.39981645345687866,,
92,6974,,0.8014705181121826,0.6795859932899475
93,6999,0.38078176975250244,,
93,7049,0.2298460155725479,,
93,7049,,0.8015133142471313,0.6796079874038696
94,7099,0.4719483256340027,,
94,7124,,0.8014875054359436,0.6795933246612549
95,7149,0.5223536491394043,,
95,7199,0.249005988240242,,
95,7199,,0.8014816045761108,0.6795897483825684
96,7249,0.3505418002605438,,
96,7274,,0.8014812469482422,0.6795893907546997
97,7299,0.3485596179962158,,
97,7349,0.3153652250766754,,
97,7349,,0.8014957904815674,0.6795958876609802
98,7399,0.7649665474891663,,
98,7424,,0.8014944791793823,0.6795945167541504
99,7449,0.307757705450058,,
99,7499,0.35188716650009155,,
99,7499,,0.8015050292015076,0.6795996427536011
